profile_id,entity_id,entity_name,provider_industry,location,title_raw,standardized_role,role_family,seniority_provider,start_date,profile_last_updated,months_since_update,staleness_cutoff_date,salary_est_base,live_for_headcount,live_for_structure,excluded_reason
700219,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2013-08-01,2022-03-17,53.5,2024-09-01,35000.0,False,False,stale_profile
700224,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2011-03-01,2018-06-18,98.5,2024-09-01,,False,False,stale_profile
700223,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2013-10-01,2018-04-18,100.5,2024-09-01,39500.0,False,False,stale_profile
700225,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2008-02-01,2021-11-23,57.3,2024-09-01,,False,False,stale_profile
700387,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Digital Marketing Specialist,Digital Marketing Specialist,Marketing,Mid,2013-12-01,2021-04-17,64.5,2024-09-01,,False,False,stale_profile
700263,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2006-12-01,2022-08-11,48.7,2024-09-01,,False,False,stale_profile
700444,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Field Supervisor,Field Supervisor,Field Leadership,Manager,2013-12-01,2018-02-07,102.8,2024-09-01,,False,False,stale_profile
700451,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",General Manager,General Manager,Executive & Corporate,Manager,2013-04-01,2019-04-19,88.4,2024-09-01,,False,False,stale_profile
700360,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",HR Manager,HR Manager,HR,Manager,2014-05-01,2020-04-03,76.9,2024-09-01,,False,False,stale_profile
700064,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",HVAC Installer,HVAC Installer,Field - Install,Mid,2007-04-01,2018-07-01,98.0,2024-09-01,54000.0,False,False,stale_profile
700063,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",HVAC Installer,HVAC Installer,Field - Install,Mid,2010-08-01,2018-06-13,98.6,2024-09-01,,False,False,stale_profile
700009,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2010-10-01,2019-11-10,81.7,2024-09-01,,False,False,stale_profile
700161,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Home Solutions Consultant,Sales Consultant,Sales,Mid,2012-04-01,2021-08-21,60.3,2024-09-01,,False,False,stale_profile
700363,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",IT Support Specialist,Help Desk Technician,IT,Mid,2010-10-01,2020-09-04,71.9,2024-09-01,,False,False,stale_profile
700362,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",IT Support Specialist,Help Desk Technician,IT,Mid,2009-03-01,2021-03-21,65.4,2024-09-01,,False,False,stale_profile
700492,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Intern,Unclassified,Unclassified,Entry,2008-03-01,2021-11-25,57.2,2024-09-01,,False,False,stale_profile
700419,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Operations Manager,Operations Manager,Executive & Corporate,Manager,2006-07-01,2021-03-23,65.3,2024-09-01,,False,False,stale_profile
700420,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Operations Manager,Operations Manager,Executive & Corporate,Manager,2008-04-01,2021-01-05,67.8,2024-09-01,,False,False,stale_profile
700095,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Plumber,Plumbing Service Technician,Field - Service,Mid,2010-04-01,2018-03-20,101.4,2024-09-01,59000.0,False,False,stale_profile
700461,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",President,Chief Executive Officer,Executive & Corporate,Executive,2010-05-01,2020-11-06,69.8,2024-09-01,152000.0,False,False,stale_profile
700182,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Residential Sales Consultant,Sales Consultant,Sales,Mid,2010-08-01,2021-09-06,59.8,2024-09-01,55000.0,False,False,stale_profile
700184,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Residential Sales Consultant,Sales Consultant,Sales,Mid,2009-02-01,2021-03-20,65.4,2024-09-01,,False,False,stale_profile
700106,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Senior Service Technician,HVAC Service Technician,Field - Service,Senior,2008-01-01,2021-05-14,63.6,2024-09-01,52500.0,False,False,stale_profile
700105,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Senior Service Technician,HVAC Service Technician,Field - Service,Senior,2008-03-01,2018-08-07,96.8,2024-09-01,48000.0,False,False,stale_profile
700429,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Service Manager,Service Manager,Field Leadership,Manager,2014-08-01,2020-12-01,69.0,2024-09-01,,False,False,stale_profile
700042,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Service Technician,Service Technician,Field - Service,Mid,2008-03-01,2018-08-07,96.8,2024-09-01,,False,False,stale_profile
700316,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Staff Accountant,Accountant,Finance & Accounting,Mid,2006-09-01,2019-12-17,80.5,2024-09-01,,False,False,stale_profile
700298,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2012-04-01,2022-11-17,45.5,2024-09-01,,False,False,stale_profile
700123,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Apprentice HVAC Technician,HVAC Service Technician,Field - Service,Entry,2009-03-01,2019-04-26,88.2,2024-09-01,,False,False,stale_profile
700217,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2011-06-01,2022-06-15,50.6,2024-09-01,,False,False,stale_profile
700222,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2007-08-01,2020-02-04,78.9,2024-09-01,,False,False,stale_profile
700443,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Field Supervisor,Field Supervisor,Field Leadership,Manager,2009-02-01,2022-06-25,50.2,2024-09-01,113000.0,False,False,stale_profile
700061,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",HVAC Installer,HVAC Installer,Field - Install,Mid,2007-10-01,2018-03-07,101.8,2024-09-01,,False,False,stale_profile
700065,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",HVAC Installer,HVAC Installer,Field - Install,Mid,2012-03-01,2022-08-22,48.3,2024-09-01,55000.0,False,False,stale_profile
700001,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2006-10-01,2020-04-10,76.7,2024-09-01,,False,False,stale_profile
700007,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2006-09-01,2018-03-06,101.9,2024-09-01,,False,False,stale_profile
700160,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Home Solutions Consultant,Sales Consultant,Sales,Mid,2006-05-01,2019-07-05,85.9,2024-09-01,,False,False,stale_profile
700083,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Install Technician,HVAC Installer,Field - Install,Mid,2007-02-01,2019-08-15,84.6,2024-09-01,,False,False,stale_profile
700380,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Marketing Coordinator,Marketing Coordinator,Marketing,Mid,2010-10-01,2018-08-01,97.0,2024-09-01,55500.0,False,False,stale_profile
700041,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Service Technician,Service Technician,Field - Service,Mid,2006-06-01,2020-01-03,79.9,2024-09-01,61000.0,False,False,stale_profile
700039,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Service Technician,Service Technician,Field - Service,Mid,2007-11-01,2022-08-02,49.0,2024-09-01,,False,False,stale_profile
700043,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Service Technician,Service Technician,Field - Service,Mid,2008-03-01,2021-06-06,62.8,2024-09-01,,False,False,stale_profile
700484,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Associate,Unclassified,Unclassified,Mid,2009-01-01,2020-05-21,75.4,2024-09-01,,False,False,stale_profile
700483,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Associate,Unclassified,Unclassified,Mid,2006-10-01,2018-01-07,103.8,2024-09-01,,False,False,stale_profile
700281,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Call Center Team Lead,Customer Care Supervisor,Customer Care & Dispatch,Manager,2014-07-01,2018-11-17,93.5,2024-09-01,,False,False,stale_profile
700130,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Comfort Advisor,Sales Consultant,Sales,Mid,2014-04-01,2018-01-12,103.6,2024-09-01,,False,False,stale_profile
700290,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Customer Experience Manager,Customer Care Manager,Customer Care & Dispatch,Manager,2011-04-01,2022-12-07,44.8,2024-09-01,38500.0,False,False,stale_profile
700220,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2012-04-01,2022-07-22,49.3,2024-09-01,,False,False,stale_profile
700062,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",HVAC Installer,HVAC Installer,Field - Install,Mid,2012-05-01,2019-09-21,83.3,2024-09-01,,False,False,stale_profile
700003,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2012-07-01,2022-03-07,53.8,2024-09-01,,False,False,stale_profile
700094,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Plumber,Plumbing Service Technician,Field - Service,Mid,2007-12-01,2022-09-22,47.3,2024-09-01,,False,False,stale_profile
700093,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Plumber,Plumbing Service Technician,Field - Service,Mid,2008-11-01,2019-07-20,85.4,2024-09-01,60000.0,False,False,stale_profile
700040,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Service Technician,Service Technician,Field - Service,Mid,2007-09-01,2022-07-22,49.3,2024-09-01,51000.0,False,False,stale_profile
700370,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Systems Administrator,Systems Administrator,IT,Mid,2006-04-01,2019-01-16,91.5,2024-09-01,92500.0,False,False,stale_profile
700299,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2013-12-01,2018-08-02,97.0,2024-09-01,,False,False,stale_profile
700330,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Accounts Payable Specialist,AP/AR Specialist,Finance & Accounting,Mid,2007-03-01,2018-11-27,93.1,2024-09-01,,False,False,stale_profile
700121,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Apprentice HVAC Technician,HVAC Service Technician,Field - Service,Entry,2007-09-01,2019-06-14,86.6,2024-09-01,59500.0,False,False,stale_profile
700129,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Comfort Advisor,Sales Consultant,Sales,Mid,2009-09-01,2018-06-01,99.0,2024-09-01,,False,False,stale_profile
700228,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2007-10-01,2019-03-07,89.8,2024-09-01,,False,False,stale_profile
700401,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Director of Operations,Operations Director,Executive & Corporate,Director,2008-01-01,2021-06-22,62.3,2024-09-01,88500.0,False,False,stale_profile
700259,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2011-09-01,2021-03-07,65.8,2024-09-01,44000.0,False,False,stale_profile
700060,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",HVAC Installer,HVAC Installer,Field - Install,Mid,2014-04-01,2019-10-17,82.5,2024-09-01,,False,False,stale_profile
700395,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Marketing Manager,Marketing Manager,Marketing,Manager,2011-09-01,2018-10-19,94.4,2024-09-01,,False,False,stale_profile
700307,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Parts Runner,Warehouse Associate,Warehouse & Fleet,Mid,2006-06-01,2020-11-19,69.4,2024-09-01,38000.0,False,False,stale_profile
700200,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Sales Manager,Sales Manager,Sales,Manager,2013-06-01,2022-05-21,51.4,2024-09-01,51000.0,False,False,stale_profile
700472,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Florence, KY",Team Member,Unclassified,Unclassified,Mid,2012-10-01,2020-04-17,76.5,2024-09-01,42500.0,False,False,stale_profile
700408,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",Branch Manager,Branch Manager,Executive & Corporate,Manager,2013-04-01,2018-12-10,92.7,2024-09-01,102000.0,False,False,stale_profile
700289,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",Customer Experience Manager,Customer Care Manager,Customer Care & Dispatch,Manager,2006-08-01,2018-11-21,93.3,2024-09-01,,False,False,stale_profile
700261,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2009-10-01,2019-06-18,86.5,2024-09-01,,False,False,stale_profile
700348,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",HR Generalist,HR Business Partner,HR,Mid,2007-06-01,2021-07-02,62.0,2024-09-01,,False,False,stale_profile
700059,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",HVAC Installer,HVAC Installer,Field - Install,Mid,2006-02-01,2019-08-12,84.7,2024-09-01,,False,False,stale_profile
700066,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",HVAC Installer,HVAC Installer,Field - Install,Mid,2013-04-01,2018-07-02,98.0,2024-09-01,,False,False,stale_profile
700437,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",Install Manager,Install Manager,Field Leadership,Manager,2009-04-01,2019-04-19,88.4,2024-09-01,,False,False,stale_profile
700044,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",Service Technician,Service Technician,Field - Service,Mid,2009-11-01,2020-08-13,72.6,2024-09-01,,False,False,stale_profile
700473,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Lexington, KY",Team Member,Unclassified,Unclassified,Mid,2006-05-01,2019-07-08,85.8,2024-09-01,,False,False,stale_profile
700120,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Apprentice HVAC Technician,HVAC Service Technician,Field - Service,Entry,2007-05-01,2019-12-26,80.2,2024-09-01,,False,False,stale_profile
700127,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Comfort Advisor,Sales Consultant,Sales,Mid,2011-11-01,2019-08-22,84.3,2024-09-01,,False,False,stale_profile
700221,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2006-07-01,2022-10-04,46.9,2024-09-01,37000.0,False,False,stale_profile
700265,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2011-03-01,2020-04-20,76.4,2024-09-01,,False,False,stale_profile
700258,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2007-04-01,2022-12-04,44.9,2024-09-01,,False,False,stale_profile
700004,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2007-05-01,2020-02-19,78.4,2024-09-01,58000.0,False,False,stale_profile
700491,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Intern,Unclassified,Unclassified,Entry,2012-10-01,2018-11-13,93.6,2024-09-01,,False,False,stale_profile
700470,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Owner,Chief Executive Officer,Executive & Corporate,Executive,2009-02-01,2020-05-27,75.2,2024-09-01,225000.0,False,False,stale_profile
700355,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Recruiter,Recruiter,HR,Mid,2011-04-01,2021-12-16,56.5,2024-09-01,67500.0,False,False,stale_profile
700471,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Team Member,Unclassified,Unclassified,Mid,2010-03-01,2022-10-09,46.7,2024-09-01,,False,False,stale_profile
700296,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Louisville, KY",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2010-11-01,2020-12-19,68.4,2024-09-01,44000.0,False,False,stale_profile
700131,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",Comfort Advisor,Sales Consultant,Sales,Mid,2006-01-01,2022-06-26,50.2,2024-09-01,,False,False,stale_profile
700262,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2010-03-01,2021-04-25,64.2,2024-09-01,,False,False,stale_profile
700002,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2013-07-01,2020-12-03,68.9,2024-09-01,,False,False,stale_profile
700005,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2010-11-01,2018-06-09,98.8,2024-09-01,,False,False,stale_profile
700163,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",Home Solutions Consultant,Sales Consultant,Sales,Mid,2006-09-01,2020-02-11,78.6,2024-09-01,,False,False,stale_profile
700209,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",Inside Sales Representative,Inside Sales Representative,Sales,Mid,2013-05-01,2018-11-09,93.7,2024-09-01,,False,False,stale_profile
700297,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Mason, OH",Warehouse Associate,Warehouse Associate,Warehouse & Fleet,Mid,2010-10-01,2019-02-01,91.0,2024-09-01,,False,False,stale_profile
700328,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Accounts Payable Specialist,AP/AR Specialist,Finance & Accounting,Mid,2011-01-01,2018-09-24,95.2,2024-09-01,,False,False,stale_profile
700126,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Comfort Advisor,Sales Consultant,Sales,Mid,2014-10-01,2022-12-10,44.7,2024-09-01,56500.0,False,False,stale_profile
700226,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2012-09-01,2019-07-12,85.7,2024-09-01,,False,False,stale_profile
700162,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Home Solutions Consultant,Sales Consultant,Sales,Mid,2010-05-01,2022-08-13,48.6,2024-09-01,,False,False,stale_profile
700085,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Install Technician,HVAC Installer,Field - Install,Mid,2012-05-01,2019-03-08,89.8,2024-09-01,,False,False,stale_profile
700379,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Marketing Coordinator,Marketing Coordinator,Marketing,Mid,2006-05-01,2018-12-26,92.2,2024-09-01,,False,False,stale_profile
700183,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Florence, KY",Residential Sales Consultant,Sales Consultant,Sales,Mid,2008-07-01,2020-08-13,72.6,2024-09-01,,False,False,stale_profile
700218,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Lexington, KY",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2007-03-01,2020-10-21,70.3,2024-09-01,,False,False,stale_profile
700378,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Lexington, KY",Marketing Coordinator,Marketing Coordinator,Marketing,Mid,2009-02-01,2020-05-26,75.2,2024-09-01,,False,False,stale_profile
700341,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Lexington, KY",Payroll Administrator,Payroll Specialist,Finance & Accounting,Mid,2011-11-01,2019-11-10,81.7,2024-09-01,,False,False,stale_profile
700486,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Associate,Unclassified,Unclassified,Mid,2014-09-01,2020-06-18,74.4,2024-09-01,,False,False,stale_profile
700216,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Customer Service Representative,Customer Service Representative,Customer Care & Dispatch,Mid,2011-01-01,2019-04-17,88.5,2024-09-01,,False,False,stale_profile
700260,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2012-12-01,2021-08-04,60.9,2024-09-01,,False,False,stale_profile
700264,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Dispatcher,Dispatcher,Customer Care & Dispatch,Mid,2011-06-01,2020-11-23,69.3,2024-09-01,,False,False,stale_profile
700349,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",HR Generalist,HR Business Partner,HR,Mid,2010-09-01,2018-08-12,96.6,2024-09-01,,False,False,stale_profile
700006,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2011-11-01,2022-11-25,45.2,2024-09-01,,False,False,stale_profile
700008,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",HVAC Service Technician,HVAC Service Technician,Field - Service,Mid,2008-02-01,2019-01-08,91.8,2024-09-01,,False,False,stale_profile
700084,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Install Technician,HVAC Installer,Field - Install,Mid,2011-07-01,2018-07-27,97.2,2024-09-01,,False,False,stale_profile
700114,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Lead Installer,HVAC Installer,Field - Install,Senior,2012-02-01,2019-11-19,81.4,2024-09-01,,False,False,stale_profile
700096,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Plumber,Plumbing Service Technician,Field - Service,Mid,2013-02-01,2021-12-26,56.2,2024-09-01,,False,False,stale_profile
700318,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Staff Accountant,Accountant,Finance & Accounting,Mid,2010-10-01,2019-01-07,91.8,2024-09-01,,False,False,stale_profile
700317,6120887,Cardinal Heating & Air Inc.,Residential HVAC services,"Louisville, KY",Staff Accountant,Accountant,Finance & Accounting,Mid,2011-07-01,2021-07-22,61.3,2024-09-01,,False,False,stale_profile
700499,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Consultant,Unclassified,Unclassified,Mid,2021-03-14,2025-12-16,8.5,2024-09-01,50000.0,True,False,unresolvable_title
700500,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Consultant,Unclassified,Unclassified,Mid,2022-07-11,2024-12-22,20.3,2024-09-01,,True,False,unresolvable_title
700476,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Team Member,Unclassified,Unclassified,Mid,2015-08-20,2024-12-17,20.5,2024-09-01,35000.0,True,False,unresolvable_title
700474,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Team Member,Unclassified,Unclassified,Mid,2023-09-02,2026-01-06,7.8,2024-09-01,,True,False,unresolvable_title
700477,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Team Member,Unclassified,Unclassified,Mid,2023-05-12,2025-12-29,8.1,2024-09-01,48500.0,True,False,unresolvable_title
700479,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Cincinnati, OH",Team Member,Unclassified,Unclassified,Entry,2024-08-01,2025-09-23,11.3,2024-09-01,36500.0,True,False,unresolvable_title
700501,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Columbus, OH",Consultant,Unclassified,Unclassified,Mid,2013-06-22,2025-06-26,14.2,2024-09-01,43000.0,True,False,unresolvable_title
700502,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Consultant,Unclassified,Unclassified,Entry,2024-11-06,2026-08-05,0.9,2024-09-01,,True,False,unresolvable_title
700497,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Intern,Unclassified,Unclassified,Entry,2025-02-05,2026-02-11,6.6,2024-09-01,,True,False,unresolvable_title
700493,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Intern,Unclassified,Unclassified,Entry,2025-07-30,2026-08-27,0.2,2024-09-01,,True,False,unresolvable_title
700494,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Intern,Unclassified,Unclassified,Entry,2021-11-11,2025-01-20,19.3,2024-09-01,,True,False,unresolvable_title
700478,4471023,Cardinal Comfort Services LLC,Residential HVAC & plumbing services,"Dayton, OH",Team Member,Unclassified,Unclassified,Mid,2018-07-21,2025-09-22,11.3,2024-09-01,,True,False,unresolvable_title
