employee_id,opco,raw_department,raw_job_title,field,issue,original_value,resolved_value,rule_applied
PIN-10151,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.76,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10389,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,16.68,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10375,Pinnacle Plumbing & Drain,Call Center,Call Center Supervisor,pay_basis,Blank pay basis,58000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10018,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.24,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10003,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,17.78,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10232,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.1,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10282,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,82000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10120,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.63,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10203,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.19,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10023,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.61,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10222,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.89,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10339,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.14,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10277,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,80000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10101,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.1,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10358,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.84,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10259,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,37.16,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10033,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.45,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10169,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.9,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C326,Pinnacle Plumbing & Drain,Field,Contract Electrician,pay_basis,Blank pay basis,55.66,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10390,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,17.34,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10199,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.67,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10145,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,21.81,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10065,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.54,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10244,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.88,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10093,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.14,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10354,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.78,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10007,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.87,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10369,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,24.49,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10067,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10386,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,16.4,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10089,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.72,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10206,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.52,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10009,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.73,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10263,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,42.95,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10137,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.21,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10415,Pinnacle Plumbing & Drain,Acctg,Staff Accountant,pay_basis,Blank pay basis,62000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10127,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,78000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10286,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,50000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10056,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10035,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.94,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10014,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10266,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,34.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10194,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.51,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10384,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,18.4,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10403,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,pay_basis,Blank pay basis,53500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10025,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.21,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10426,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,19.0,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10011,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,17.77,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10108,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.35,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10352,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.59,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10217,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.49,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10031,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10176,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.48,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10073,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10378,Pinnacle Plumbing & Drain,Call Center,Call Center Supervisor,pay_basis,Blank pay basis,60500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10175,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.09,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10350,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.87,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10261,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,40.17,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10181,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.26,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10091,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.58,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10213,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.54,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10167,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.21,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10312,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,pay_basis,Blank pay basis,56500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10393,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,20.82,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10042,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.54,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10045,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.42,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10103,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10280,Pinnacle Plumbing & Drain,Field,Field Supervisor,pay_basis,Blank pay basis,76500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10115,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,41.18,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10092,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.06,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10260,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,39.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10168,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.83,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10116,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,40.43,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10285,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,47500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10102,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.59,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10254,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,34.24,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10250,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,36.99,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10371,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,24.84,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10026,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.38,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10381,Pinnacle Plumbing & Drain,Call Center,Customer Care Manager,pay_basis,Blank pay basis,82500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10174,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.89,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10355,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.82,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10294,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,45000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10078,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.11,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10359,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.32,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10370,Pinnacle Plumbing & Drain,Call Center,Dispacher,pay_basis,Blank pay basis,22.28,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10353,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C333,Pinnacle Plumbing & Drain,Fleet,Temp Warehouse Associate,pay_basis,Blank pay basis,19.17,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10071,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.12,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10314,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,pay_basis,Blank pay basis,18.11,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10349,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.87,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10155,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,21.15,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10330,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.16,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C304,Pinnacle Plumbing & Drain,Field,Contract HVAC Technician,pay_basis,Blank pay basis,40.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10032,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.46,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10296,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,46500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10161,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.08,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10068,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.79,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10087,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.36,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10058,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.32,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10328,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.72,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10249,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.23,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10200,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.2,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10204,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10284,Pinnacle Plumbing & Drain,Field,Service Manager,pay_basis,Blank pay basis,94500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10133,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,81000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10050,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.25,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10395,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,22.99,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10046,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.36,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10270,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,34.24,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10252,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,40.06,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10060,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.22,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10334,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.86,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10030,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.5,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10368,Pinnacle Plumbing & Drain,Call Center,Dispacher,pay_basis,Blank pay basis,19.39,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10132,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,87500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10034,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.61,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10066,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.51,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10267,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,38.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10099,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.56,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10392,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,19.4,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10193,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,32.7,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10121,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10340,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.58,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10319,Pinnacle Plumbing & Drain,Sales,Sales Manager,pay_basis,Blank pay basis,93500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10002,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.15,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10055,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.11,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10227,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,32.45,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10085,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10418,Pinnacle Plumbing & Drain,Acctg,Senior Accountant,pay_basis,Blank pay basis,80000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10114,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,44.59,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10365,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,20.0,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10291,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,51000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10075,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10165,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.46,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10098,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,27.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10233,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.71,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10320,Pinnacle Plumbing & Drain,Sales,Sales Manager,pay_basis,Blank pay basis,114000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10265,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,35.34,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10191,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.58,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10144,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,18.5,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10332,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.04,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10399,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,20.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10129,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,86500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10029,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,20.12,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10318,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,pay_basis,Blank pay basis,20.2,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10160,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10185,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,32.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10262,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,38.81,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10130,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,78500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10303,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,52500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10112,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.83,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10020,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.39,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10348,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10226,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.7,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-C314,Pinnacle Plumbing & Drain,Field,Contract Installer,pay_basis,Blank pay basis,44.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10061,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10412,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,22.91,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10113,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.67,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10125,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,42.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10224,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,27.59,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10210,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.66,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10372,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,20.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10220,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,32.38,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10374,Pinnacle Plumbing & Drain,Call Center,Call Center Supervisor,pay_basis,Blank pay basis,57000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10236,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.76,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10044,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10360,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.17,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10373,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,21.12,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10070,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,26.66,Hourly,"Rate below 200 is Hourly, at or above is Annual"
